item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_makes_sense_yes_no	auto_structure_complete_yes_no	auto_usf_condition_pass_yes_no	human_sentence_well_formed_yes_no	human_sentence_makes_sense_yes_no	human_notes_optional
CAND_PLAUS_002314	plus	candidate_pending_human_review			incongruent	0	Last week he greeted four armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002315	plus	candidate_pending_human_review			incongruent	0	They are greeting four armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002316	plus	candidate_pending_human_review			incongruent	0	They do not greet four armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002317	plus	candidate_pending_human_review			incongruent	0	Every day they greet four armies	present_3s	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002318	plus	candidate_pending_human_review			incongruent	0	Last week they greeted four armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002319	plus	candidate_pending_human_review			incongruent	0	She is greeting five armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002320	plus	candidate_pending_human_review			incongruent	0	She does not greet five armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002321	plus	candidate_pending_human_review			incongruent	0	Every day she greets five armies	present_3s	greets	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002322	plus	candidate_pending_human_review			incongruent	0	Last week she greeted five armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002323	plus	candidate_pending_human_review			incongruent	0	He is greeting five armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002324	plus	candidate_pending_human_review			incongruent	0	He does not greet five armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002325	plus	candidate_pending_human_review			incongruent	0	Every day he greets five armies	present_3s	greets	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002326	plus	candidate_pending_human_review			incongruent	0	Last week he greeted five armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002327	plus	candidate_pending_human_review			incongruent	0	They are greeting five armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002328	plus	candidate_pending_human_review			incongruent	0	They do not greet five armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002329	plus	candidate_pending_human_review			incongruent	0	Every day they greet five armies	present_3s	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002330	plus	candidate_pending_human_review			incongruent	0	Last week they greeted five armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002331	plus	candidate_pending_human_review			incongruent	0	She is greeting six armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002332	plus	candidate_pending_human_review			incongruent	0	She does not greet six armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002333	plus	candidate_pending_human_review			incongruent	0	Every day she greets six armies	present_3s	greets	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002334	plus	candidate_pending_human_review			incongruent	0	Last week she greeted six armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002335	plus	candidate_pending_human_review			incongruent	0	He is greeting six armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002336	plus	candidate_pending_human_review			incongruent	0	He does not greet six armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002337	plus	candidate_pending_human_review			incongruent	0	Every day he greets six armies	present_3s	greets	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002338	plus	candidate_pending_human_review			incongruent	0	Last week he greeted six armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002339	plus	candidate_pending_human_review			incongruent	0	They are greeting six armies	be_progressive	greeting	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002340	plus	candidate_pending_human_review			incongruent	0	They do not greet six armies	do_negation	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002341	plus	candidate_pending_human_review			incongruent	0	Every day they greet six armies	present_3s	greet	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002342	plus	candidate_pending_human_review			incongruent	0	Last week they greeted six armies	simple_past	greeted	armies	greet	army	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002343	plus	candidate_pending_human_review			incongruent	0	She is rubbing one mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002344	plus	candidate_pending_human_review			incongruent	0	She does not rub one mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002345	plus	candidate_pending_human_review			incongruent	0	Every day she rubs one mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002346	plus	candidate_pending_human_review			incongruent	0	Last week she rubbed one mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002347	plus	candidate_pending_human_review			incongruent	0	He is rubbing one mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002348	plus	candidate_pending_human_review			incongruent	0	He does not rub one mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002349	plus	candidate_pending_human_review			incongruent	0	Every day he rubs one mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002350	plus	candidate_pending_human_review			incongruent	0	Last week he rubbed one mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002351	plus	candidate_pending_human_review			incongruent	0	They are rubbing one mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002352	plus	candidate_pending_human_review			incongruent	0	They do not rub one mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002353	plus	candidate_pending_human_review			incongruent	0	Every day they rub one mud	present_3s	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002354	plus	candidate_pending_human_review			incongruent	0	Last week they rubbed one mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002355	plus	candidate_pending_human_review			incongruent	0	She is rubbing two mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002356	plus	candidate_pending_human_review			incongruent	0	She does not rub two mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002357	plus	candidate_pending_human_review			incongruent	0	Every day she rubs two mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002358	plus	candidate_pending_human_review			incongruent	0	Last week she rubbed two mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002359	plus	candidate_pending_human_review			incongruent	0	He is rubbing two mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002360	plus	candidate_pending_human_review			incongruent	0	He does not rub two mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002361	plus	candidate_pending_human_review			incongruent	0	Every day he rubs two mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002362	plus	candidate_pending_human_review			incongruent	0	Last week he rubbed two mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002363	plus	candidate_pending_human_review			incongruent	0	They are rubbing two mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002364	plus	candidate_pending_human_review			incongruent	0	They do not rub two mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002365	plus	candidate_pending_human_review			incongruent	0	Every day they rub two mud	present_3s	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002366	plus	candidate_pending_human_review			incongruent	0	Last week they rubbed two mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002367	plus	candidate_pending_human_review			incongruent	0	She is rubbing three mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002368	plus	candidate_pending_human_review			incongruent	0	She does not rub three mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002369	plus	candidate_pending_human_review			incongruent	0	Every day she rubs three mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002370	plus	candidate_pending_human_review			incongruent	0	Last week she rubbed three mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002371	plus	candidate_pending_human_review			incongruent	0	He is rubbing three mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002372	plus	candidate_pending_human_review			incongruent	0	He does not rub three mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002373	plus	candidate_pending_human_review			incongruent	0	Every day he rubs three mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002374	plus	candidate_pending_human_review			incongruent	0	Last week he rubbed three mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002375	plus	candidate_pending_human_review			incongruent	0	They are rubbing three mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002376	plus	candidate_pending_human_review			incongruent	0	They do not rub three mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002377	plus	candidate_pending_human_review			incongruent	0	Every day they rub three mud	present_3s	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002378	plus	candidate_pending_human_review			incongruent	0	Last week they rubbed three mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002379	plus	candidate_pending_human_review			incongruent	0	She is rubbing four mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002380	plus	candidate_pending_human_review			incongruent	0	She does not rub four mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002381	plus	candidate_pending_human_review			incongruent	0	Every day she rubs four mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002382	plus	candidate_pending_human_review			incongruent	0	Last week she rubbed four mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002383	plus	candidate_pending_human_review			incongruent	0	He is rubbing four mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002384	plus	candidate_pending_human_review			incongruent	0	He does not rub four mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002385	plus	candidate_pending_human_review			incongruent	0	Every day he rubs four mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002386	plus	candidate_pending_human_review			incongruent	0	Last week he rubbed four mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002387	plus	candidate_pending_human_review			incongruent	0	They are rubbing four mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002388	plus	candidate_pending_human_review			incongruent	0	They do not rub four mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002389	plus	candidate_pending_human_review			incongruent	0	Every day they rub four mud	present_3s	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002390	plus	candidate_pending_human_review			incongruent	0	Last week they rubbed four mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002391	plus	candidate_pending_human_review			incongruent	0	She is rubbing five mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002392	plus	candidate_pending_human_review			incongruent	0	She does not rub five mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002393	plus	candidate_pending_human_review			incongruent	0	Every day she rubs five mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002394	plus	candidate_pending_human_review			incongruent	0	Last week she rubbed five mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002395	plus	candidate_pending_human_review			incongruent	0	He is rubbing five mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002396	plus	candidate_pending_human_review			incongruent	0	He does not rub five mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002397	plus	candidate_pending_human_review			incongruent	0	Every day he rubs five mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002398	plus	candidate_pending_human_review			incongruent	0	Last week he rubbed five mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002399	plus	candidate_pending_human_review			incongruent	0	They are rubbing five mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002400	plus	candidate_pending_human_review			incongruent	0	They do not rub five mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002401	plus	candidate_pending_human_review			incongruent	0	Every day they rub five mud	present_3s	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002402	plus	candidate_pending_human_review			incongruent	0	Last week they rubbed five mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002403	plus	candidate_pending_human_review			incongruent	0	She is rubbing six mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002404	plus	candidate_pending_human_review			incongruent	0	She does not rub six mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002405	plus	candidate_pending_human_review			incongruent	0	Every day she rubs six mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002406	plus	candidate_pending_human_review			incongruent	0	Last week she rubbed six mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002407	plus	candidate_pending_human_review			incongruent	0	He is rubbing six mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002408	plus	candidate_pending_human_review			incongruent	0	He does not rub six mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002409	plus	candidate_pending_human_review			incongruent	0	Every day he rubs six mud	present_3s	rubs	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002410	plus	candidate_pending_human_review			incongruent	0	Last week he rubbed six mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002411	plus	candidate_pending_human_review			incongruent	0	They are rubbing six mud	be_progressive	rubbing	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002412	plus	candidate_pending_human_review			incongruent	0	They do not rub six mud	do_negation	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002413	plus	candidate_pending_human_review			incongruent	0	Every day they rub six mud	present_3s	rub	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002414	plus	candidate_pending_human_review			incongruent	0	Last week they rubbed six mud	simple_past	rubbed	mud	rub	mud	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002415	plus	candidate_pending_human_review			incongruent	0	She is reaching one reason	be_progressive	reaching	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002416	plus	candidate_pending_human_review			incongruent	0	She does not reach one reason	do_negation	reach	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002417	plus	candidate_pending_human_review			incongruent	0	Every day she reaches one reason	present_3s	reaches	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002418	plus	candidate_pending_human_review			incongruent	0	Last week she reached one reason	simple_past	reached	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002419	plus	candidate_pending_human_review			incongruent	0	He is reaching one reason	be_progressive	reaching	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002420	plus	candidate_pending_human_review			incongruent	0	He does not reach one reason	do_negation	reach	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002421	plus	candidate_pending_human_review			incongruent	0	Every day he reaches one reason	present_3s	reaches	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002422	plus	candidate_pending_human_review			incongruent	0	Last week he reached one reason	simple_past	reached	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002423	plus	candidate_pending_human_review			incongruent	0	They are reaching one reason	be_progressive	reaching	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002424	plus	candidate_pending_human_review			incongruent	0	They do not reach one reason	do_negation	reach	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002425	plus	candidate_pending_human_review			incongruent	0	Every day they reach one reason	present_3s	reach	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002426	plus	candidate_pending_human_review			incongruent	0	Last week they reached one reason	simple_past	reached	reason	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002427	plus	candidate_pending_human_review			incongruent	0	She is reaching two reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002428	plus	candidate_pending_human_review			incongruent	0	She does not reach two reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002429	plus	candidate_pending_human_review			incongruent	0	Every day she reaches two reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002430	plus	candidate_pending_human_review			incongruent	0	Last week she reached two reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002431	plus	candidate_pending_human_review			incongruent	0	He is reaching two reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002432	plus	candidate_pending_human_review			incongruent	0	He does not reach two reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002433	plus	candidate_pending_human_review			incongruent	0	Every day he reaches two reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002434	plus	candidate_pending_human_review			incongruent	0	Last week he reached two reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002435	plus	candidate_pending_human_review			incongruent	0	They are reaching two reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002436	plus	candidate_pending_human_review			incongruent	0	They do not reach two reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002437	plus	candidate_pending_human_review			incongruent	0	Every day they reach two reasons	present_3s	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002438	plus	candidate_pending_human_review			incongruent	0	Last week they reached two reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002439	plus	candidate_pending_human_review			incongruent	0	She is reaching three reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002440	plus	candidate_pending_human_review			incongruent	0	She does not reach three reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002441	plus	candidate_pending_human_review			incongruent	0	Every day she reaches three reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002442	plus	candidate_pending_human_review			incongruent	0	Last week she reached three reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002443	plus	candidate_pending_human_review			incongruent	0	He is reaching three reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002444	plus	candidate_pending_human_review			incongruent	0	He does not reach three reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002445	plus	candidate_pending_human_review			incongruent	0	Every day he reaches three reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002446	plus	candidate_pending_human_review			incongruent	0	Last week he reached three reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002447	plus	candidate_pending_human_review			incongruent	0	They are reaching three reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002448	plus	candidate_pending_human_review			incongruent	0	They do not reach three reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002449	plus	candidate_pending_human_review			incongruent	0	Every day they reach three reasons	present_3s	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002450	plus	candidate_pending_human_review			incongruent	0	Last week they reached three reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002451	plus	candidate_pending_human_review			incongruent	0	She is reaching four reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002452	plus	candidate_pending_human_review			incongruent	0	She does not reach four reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002453	plus	candidate_pending_human_review			incongruent	0	Every day she reaches four reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002454	plus	candidate_pending_human_review			incongruent	0	Last week she reached four reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002455	plus	candidate_pending_human_review			incongruent	0	He is reaching four reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002456	plus	candidate_pending_human_review			incongruent	0	He does not reach four reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002457	plus	candidate_pending_human_review			incongruent	0	Every day he reaches four reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002458	plus	candidate_pending_human_review			incongruent	0	Last week he reached four reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002459	plus	candidate_pending_human_review			incongruent	0	They are reaching four reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002460	plus	candidate_pending_human_review			incongruent	0	They do not reach four reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002461	plus	candidate_pending_human_review			incongruent	0	Every day they reach four reasons	present_3s	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002462	plus	candidate_pending_human_review			incongruent	0	Last week they reached four reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002463	plus	candidate_pending_human_review			incongruent	0	She is reaching five reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002464	plus	candidate_pending_human_review			incongruent	0	She does not reach five reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
