item_id	condition	binary_label	split	word1	word2	word1_ipa	word2_ipa	qc_notes
SOUND_0552	unrelated	0	test	cards	spy	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""s"", ""p"", ""aɪ""]"	
SOUND_0553	unrelated	0	test	cards	teeth	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t"", ""iː"", ""θ""]"	
SOUND_0554	unrelated	0	test	cards	tempt	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t"", ""ɛ"", ""m"", ""p"", ""t""]"	
SOUND_0555	unrelated	0	test	cards	then	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""ð"", ""ɛ"", ""n""]"	
SOUND_0556	unrelated	0	test	cards	tile	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t"", ""aɪ"", ""l""]"	
SOUND_0557	unrelated	0	test	cards	tin	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t"", ""ɪ"", ""n""]"	
SOUND_0558	unrelated	0	test	cards	tu	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t"", ""uː""]"	
SOUND_0559	unrelated	0	test	cards	twin	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t"", ""w"", ""ɪ"", ""n""]"	
SOUND_0560	unrelated	0	test	crass	na	"[""k"", ""ɹ"", ""æ"", ""s""]"	"[""n"", ""ɑ""]"	unseen_phase1:crass
SOUND_0561	unrelated	0	test	croak	na	"[""k"", ""ɹ"", ""oʊ"", ""k""]"	"[""n"", ""ɑ""]"	
SOUND_0562	unrelated	0	test	dab	wuss	"[""d"", ""æ"", ""b""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0563	unrelated	0	test	dibs	flux	"[""d"", ""ɪ"", ""b"", ""z""]"	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	unseen_phase1:dibs,flux
SOUND_0564	unrelated	0	test	dip	wuss	"[""d"", ""ɪ"", ""p""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0565	unrelated	0	test	dirt	flux	"[""d"", ""ɜː"", ""t""]"	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	unseen_phase1:flux
SOUND_0566	unrelated	0	test	drip	wuss	"[""d"", ""ɹ"", ""ɪ"", ""p""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0567	unrelated	0	test	dwarfs	na	"[""d"", ""w"", ""ɔ"", ""ɹ"", ""f"", ""s""]"	"[""n"", ""ɑ""]"	
SOUND_0568	unrelated	0	test	dweeb	flux	"[""d"", ""w"", ""iː"", ""b""]"	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	unseen_phase1:dweeb,flux
SOUND_0569	unrelated	0	test	dyes	wuss	"[""d"", ""aɪ"", ""z""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0570	unrelated	0	test	fate	wuss	"[""f"", ""eɪ"", ""t""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0571	unrelated	0	test	flag	wuss	"[""f"", ""l"", ""æ"", ""ɡ""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0572	unrelated	0	test	flux	harm	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""h"", ""ɑ"", ""ɹ"", ""m""]"	unseen_phase1:flux
SOUND_0573	unrelated	0	test	flux	hep	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""h"", ""ɛ"", ""p""]"	unseen_phase1:flux
SOUND_0574	unrelated	0	test	flux	meet	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""m"", ""iː"", ""t""]"	unseen_phase1:flux
SOUND_0575	unrelated	0	test	flux	nip	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""n"", ""ɪ"", ""p""]"	unseen_phase1:flux
SOUND_0576	unrelated	0	test	flux	pain	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""p"", ""eɪ"", ""n""]"	unseen_phase1:flux
SOUND_0577	unrelated	0	test	flux	paw	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""p"", ""ɔ""]"	unseen_phase1:flux
SOUND_0578	unrelated	0	test	flux	prod	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""p"", ""ɹ"", ""ɑ"", ""d""]"	unseen_phase1:flux
SOUND_0579	unrelated	0	test	flux	pros	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""p"", ""ɹ"", ""oʊ"", ""z""]"	unseen_phase1:flux
SOUND_0580	unrelated	0	test	flux	rash	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""ɹ"", ""æ"", ""ʃ""]"	unseen_phase1:flux
SOUND_0581	unrelated	0	test	flux	sham	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""ʃ"", ""æ"", ""m""]"	unseen_phase1:flux
SOUND_0582	unrelated	0	test	flux	she	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""ʃ"", ""iː""]"	unseen_phase1:flux
SOUND_0583	unrelated	0	test	flux	vent	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""v"", ""ɛ"", ""n"", ""t""]"	unseen_phase1:flux
SOUND_0584	unrelated	0	test	flux	vet	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""v"", ""ɛ"", ""t""]"	unseen_phase1:flux
SOUND_0585	unrelated	0	test	flux	wave	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""w"", ""eɪ"", ""v""]"	unseen_phase1:flux
SOUND_0586	unrelated	0	test	flux	woes	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	"[""w"", ""oʊ"", ""z""]"	unseen_phase1:flux,woes
SOUND_0587	unrelated	0	test	free	wuss	"[""f"", ""ɹ"", ""iː""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0588	unrelated	0	test	heats	na	"[""h"", ""iː"", ""t"", ""s""]"	"[""n"", ""ɑ""]"	
SOUND_0589	unrelated	0	test	held	na	"[""h"", ""ɛ"", ""l"", ""d""]"	"[""n"", ""ɑ""]"	
SOUND_0590	unrelated	0	test	horn	wuss	"[""h"", ""ɔ"", ""ɹ"", ""n""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0591	unrelated	0	test	jib	na	"[""d̠ʒ"", ""ɪ"", ""b""]"	"[""n"", ""ɑ""]"	unseen_phase1:jib
SOUND_0592	unrelated	0	test	kits	na	"[""k"", ""ɪ"", ""t"", ""s""]"	"[""n"", ""ɑ""]"	
SOUND_0593	unrelated	0	test	lobes	na	"[""l"", ""oʊ"", ""b"", ""z""]"	"[""n"", ""ɑ""]"	
SOUND_0594	unrelated	0	test	mates	na	"[""m"", ""eɪ"", ""t"", ""s""]"	"[""n"", ""ɑ""]"	
SOUND_0595	unrelated	0	test	me	na	"[""m"", ""iː""]"	"[""n"", ""ɑ""]"	
SOUND_0596	unrelated	0	test	mute	na	"[""m"", ""j"", ""uː"", ""t""]"	"[""n"", ""ɑ""]"	
SOUND_0597	unrelated	0	test	mute	wuss	"[""m"", ""j"", ""uː"", ""t""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0598	unrelated	0	test	na	pipes	"[""n"", ""ɑ""]"	"[""p"", ""aɪ"", ""p"", ""s""]"	
SOUND_0599	unrelated	0	test	na	see	"[""n"", ""ɑ""]"	"[""s"", ""iː""]"	
SOUND_0600	unrelated	0	test	na	seeks	"[""n"", ""ɑ""]"	"[""s"", ""iː"", ""k"", ""s""]"	
SOUND_0601	unrelated	0	test	na	sixth	"[""n"", ""ɑ""]"	"[""s"", ""ɪ"", ""k"", ""s"", ""θ""]"	
SOUND_0602	unrelated	0	test	na	skit	"[""n"", ""ɑ""]"	"[""s"", ""k"", ""ɪ"", ""t""]"	
SOUND_0603	unrelated	0	test	na	smiled	"[""n"", ""ɑ""]"	"[""s"", ""m"", ""aɪ"", ""l"", ""d""]"	
SOUND_0604	unrelated	0	test	na	source	"[""n"", ""ɑ""]"	"[""s"", ""ɔ"", ""ɹ"", ""s""]"	
SOUND_0605	unrelated	0	test	na	spread	"[""n"", ""ɑ""]"	"[""s"", ""p"", ""ɹ"", ""ɛ"", ""d""]"	
SOUND_0606	unrelated	0	test	na	tank	"[""n"", ""ɑ""]"	"[""t"", ""æ"", ""ŋ"", ""k""]"	
SOUND_0607	unrelated	0	test	na	tell	"[""n"", ""ɑ""]"	"[""t"", ""ɛ"", ""l""]"	
SOUND_0608	unrelated	0	test	na	theft	"[""n"", ""ɑ""]"	"[""θ"", ""ɛ"", ""f"", ""t""]"	unseen_phase1:theft
SOUND_0609	unrelated	0	test	na	ting	"[""n"", ""ɑ""]"	"[""t"", ""ɪ"", ""ŋ""]"	
SOUND_0610	unrelated	0	test	na	vexed	"[""n"", ""ɑ""]"	"[""v"", ""ɛ"", ""k"", ""s"", ""t""]"	
SOUND_0611	unrelated	0	test	na	vice	"[""n"", ""ɑ""]"	"[""v"", ""aɪ"", ""s""]"	
SOUND_0612	unrelated	0	test	na	votes	"[""n"", ""ɑ""]"	"[""v"", ""oʊ"", ""t"", ""s""]"	
SOUND_0613	unrelated	0	test	na	vows	"[""n"", ""ɑ""]"	"[""v"", ""aʊ"", ""z""]"	unseen_phase1:vows
SOUND_0614	unrelated	0	test	na	wuss	"[""n"", ""ɑ""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0615	unrelated	0	test	puke	wuss	"[""p"", ""j"", ""uː"", ""k""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0616	unrelated	0	test	shores	smirk	"[""ʃ"", ""ɔ"", ""ɹ"", ""z""]"	"[""s"", ""m"", ""ɜː"", ""k""]"	unseen_phase1:shores
SOUND_0617	unrelated	0	test	shores	spunk	"[""ʃ"", ""ɔ"", ""ɹ"", ""z""]"	"[""s"", ""p"", ""ʌ"", ""ŋ"", ""k""]"	unseen_phase1:shores,spunk
SOUND_0618	unrelated	0	test	tank	wuss	"[""t"", ""æ"", ""ŋ"", ""k""]"	"[""w"", ""ʊ"", ""s""]"	
SOUND_0619	unrelated	0	test	vows	wuss	"[""v"", ""aʊ"", ""z""]"	"[""w"", ""ʊ"", ""s""]"	unseen_phase1:vows
SOUND_0620	unrelated	0	test	wuss	zing	"[""w"", ""ʊ"", ""s""]"	"[""z"", ""ɪ"", ""ŋ""]"	
