item_id	condition	binary_label	split	word1	word2	word1_ipa	word2_ipa	qc_notes
MEANING_0495	high_association	1	test	tile	floor	"[""t"", ""aɪ"", ""l""]"	"[""f"", ""l"", ""ɔ"", ""ɹ""]"	
MEANING_0496	high_association	1	test	tool	hammer	"[""t"", ""uː"", ""l""]"	"[""h"", ""æ"", ""m"", ""ə"", ""ɹ""]"	
MEANING_0497	high_association	1	test	tote	bag	"[""t"", ""oʊ"", ""t""]"	"[""b"", ""æ"", ""ɡ""]"	
MEANING_0498	high_association	1	test	weed	grass	"[""w"", ""iː"", ""d""]"	"[""ɡ"", ""ɹ"", ""æ"", ""s""]"	
MEANING_0499	high_association	1	test	win	lose	"[""w"", ""ɪ"", ""n""]"	"[""l"", ""uː"", ""z""]"	
MEANING_0500	high_association	1	test	wise	smart	"[""w"", ""aɪ"", ""z""]"	"[""s"", ""m"", ""ɑ"", ""ɹ"", ""t""]"	
MEANING_0501	low_association	1	test	accomplish	do	"[""ə"", ""k"", ""ɑ"", ""m"", ""p"", ""l"", ""ɪ"", ""ʃ""]"	"[""d"", ""uː""]"	
MEANING_0502	low_association	1	test	accumulate	collect	"[""ə"", ""k"", ""j"", ""uː"", ""m"", ""j"", ""ʊ"", ""l"", ""eɪ"", ""t""]"	"[""k"", ""ə"", ""l"", ""ɛ"", ""k"", ""t""]"	unseen_phase1:accumulate
MEANING_0503	low_association	1	test	ache	hurt	"[""eɪ"", ""k""]"	"[""h"", ""ɜː"", ""t""]"	
MEANING_0504	low_association	1	test	adore	like	"[""ə"", ""d"", ""ɔ"", ""ɹ""]"	"[""l"", ""aɪ"", ""k""]"	
MEANING_0505	low_association	1	test	alarm	clock	"[""ə"", ""l"", ""ɑ"", ""ɹ"", ""m""]"	"[""k"", ""l"", ""ɑ"", ""k""]"	
MEANING_0506	low_association	1	test	apple	red	"[""æ"", ""p"", ""ə"", ""l""]"	"[""ɹ"", ""ɛ"", ""d""]"	
MEANING_0507	low_association	1	test	art	paint	"[""ɑ"", ""ɹ"", ""t""]"	"[""p"", ""eɪ"", ""n"", ""t""]"	
MEANING_0508	low_association	1	test	backbone	spine	"[""b"", ""æ"", ""k"", ""b"", ""oʊ"", ""n""]"	"[""s"", ""p"", ""aɪ"", ""n""]"	
MEANING_0509	low_association	1	test	bent	straight	"[""b"", ""ɛ"", ""n"", ""t""]"	"[""s"", ""t"", ""ɹ"", ""eɪ"", ""t""]"	
MEANING_0510	low_association	1	test	blade	knife	"[""b"", ""l"", ""eɪ"", ""d""]"	"[""n"", ""aɪ"", ""f""]"	
MEANING_0511	low_association	1	test	burglary	robbery	"[""b"", ""ɜː"", ""ɡ"", ""l"", ""ə"", ""ɹ"", ""ɹ"", ""i""]"	"[""ɹ"", ""ɑ"", ""b"", ""ə"", ""ɹ"", ""ɹ"", ""i""]"	
MEANING_0512	low_association	1	test	chew	gum	"[""t̠ʃ"", ""uː""]"	"[""ɡ"", ""ʌ"", ""m""]"	
MEANING_0513	low_association	1	test	concern	care	"[""k"", ""ə"", ""n"", ""s"", ""ɜː"", ""n""]"	"[""k"", ""ɛ"", ""ɹ""]"	
MEANING_0514	low_association	1	test	cookie	jar	"[""k"", ""ʊ"", ""k"", ""i""]"	"[""d̠ʒ"", ""ɑ"", ""ɹ""]"	
MEANING_0515	low_association	1	test	crude	rude	"[""k"", ""ɹ"", ""uː"", ""d""]"	"[""ɹ"", ""uː"", ""d""]"	
MEANING_0516	low_association	1	test	dagger	sword	"[""d"", ""æ"", ""ɡ"", ""ə"", ""ɹ""]"	"[""s"", ""ɔ"", ""ɹ"", ""d""]"	unseen_phase1:dagger
MEANING_0517	low_association	1	test	dip	chip	"[""d"", ""ɪ"", ""p""]"	"[""t̠ʃ"", ""ɪ"", ""p""]"	
MEANING_0518	low_association	1	test	dive	swim	"[""d"", ""aɪ"", ""v""]"	"[""s"", ""w"", ""ɪ"", ""m""]"	
MEANING_0519	low_association	1	test	fact	truth	"[""f"", ""æ"", ""k"", ""t""]"	"[""t"", ""ɹ"", ""uː"", ""θ""]"	
MEANING_0520	low_association	1	test	feast	eat	"[""f"", ""iː"", ""s"", ""t""]"	"[""iː"", ""t""]"	
MEANING_0521	low_association	1	test	fig	leaf	"[""f"", ""ɪ"", ""ɡ""]"	"[""l"", ""iː"", ""f""]"	
MEANING_0522	low_association	1	test	floor	tile	"[""f"", ""l"", ""ɔ"", ""ɹ""]"	"[""t"", ""aɪ"", ""l""]"	
MEANING_0523	low_association	1	test	fraud	fake	"[""f"", ""ɹ"", ""ɔ"", ""d""]"	"[""f"", ""eɪ"", ""k""]"	unseen_phase1:fraud
MEANING_0524	low_association	1	test	grit	dirt	"[""ɡ"", ""ɹ"", ""ɪ"", ""t""]"	"[""d"", ""ɜː"", ""t""]"	
MEANING_0525	low_association	1	test	lust	love	"[""l"", ""ʌ"", ""s"", ""t""]"	"[""l"", ""ʌ"", ""v""]"	unseen_phase1:lust
MEANING_0526	low_association	1	test	marker	pen	"[""m"", ""ɑ"", ""ɹ"", ""k"", ""ə"", ""ɹ""]"	"[""p"", ""ɛ"", ""n""]"	
MEANING_0527	low_association	1	test	offend	hurt	"[""ə"", ""f"", ""ɛ"", ""n"", ""d""]"	"[""h"", ""ɜː"", ""t""]"	unseen_phase1:offend
MEANING_0528	low_association	1	test	pastry	doughnut	"[""p"", ""eɪ"", ""s"", ""t"", ""ɹ"", ""i""]"	"[""d"", ""oʊ"", ""n"", ""ʌ"", ""t""]"	
MEANING_0529	low_association	1	test	pavement	sidewalk	"[""p"", ""eɪ"", ""v"", ""m"", ""ə"", ""n"", ""t""]"	"[""s"", ""aɪ"", ""d"", ""w"", ""ɔ"", ""k""]"	
MEANING_0530	low_association	1	test	pump	gas	"[""p"", ""ʌ"", ""m"", ""p""]"	"[""ɡ"", ""æ"", ""s""]"	
MEANING_0531	low_association	1	test	regulations	laws	"[""ɹ"", ""ɛ"", ""ɡ"", ""j"", ""ʊ"", ""l"", ""eɪ"", ""ʃ"", ""ə"", ""n"", ""z""]"	"[""l"", ""ɔ"", ""z""]"	unseen_phase1:regulations
MEANING_0532	low_association	1	test	snore	loud	"[""s"", ""n"", ""ɔ"", ""ɹ""]"	"[""l"", ""aʊ"", ""d""]"	
MEANING_0533	low_association	1	test	spill	milk	"[""s"", ""p"", ""ɪ"", ""l""]"	"[""m"", ""ɪ"", ""l"", ""k""]"	
MEANING_0534	low_association	1	test	squeal	tell	"[""s"", ""k"", ""w"", ""iː"", ""l""]"	"[""t"", ""ɛ"", ""l""]"	
MEANING_0535	low_association	1	test	sticky	glue	"[""s"", ""t"", ""ɪ"", ""k"", ""i""]"	"[""ɡ"", ""l"", ""uː""]"	
MEANING_0536	low_association	1	test	tag	grab	"[""t"", ""æ"", ""ɡ""]"	"[""ɡ"", ""ɹ"", ""æ"", ""b""]"	
MEANING_0537	low_association	1	test	trumpet	horn	"[""t"", ""ɹ"", ""ʌ"", ""m"", ""p"", ""ɪ"", ""t""]"	"[""h"", ""ɔ"", ""ɹ"", ""n""]"	
MEANING_0538	low_association	1	test	vacuum	suck	"[""v"", ""æ"", ""k"", ""j"", ""uː"", ""m""]"	"[""s"", ""ʌ"", ""k""]"	
MEANING_0539	low_association	1	test	vanish	gone	"[""v"", ""æ"", ""n"", ""ɪ"", ""ʃ""]"	"[""ɡ"", ""ɔ"", ""n""]"	
MEANING_0540	low_association	1	test	voice	loud	"[""v"", ""ɔɪ"", ""s""]"	"[""l"", ""aʊ"", ""d""]"	
MEANING_0541	unrelated	0	test	bathtub	set	"[""b"", ""æ"", ""θ"", ""t"", ""ʌ"", ""b""]"	"[""s"", ""ɛ"", ""t""]"	
MEANING_0542	unrelated	0	test	brave	gulp	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""ɡ"", ""ʌ"", ""l"", ""p""]"	
MEANING_0543	unrelated	0	test	brave	invent	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""ɪ"", ""n"", ""v"", ""ɛ"", ""n"", ""t""]"	
MEANING_0544	unrelated	0	test	brave	me	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""m"", ""iː""]"	
MEANING_0545	unrelated	0	test	brave	mole	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""m"", ""oʊ"", ""l""]"	
MEANING_0546	unrelated	0	test	brave	pitch	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""p"", ""ɪ"", ""t̠ʃ""]"	
MEANING_0547	unrelated	0	test	brave	queen	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""k"", ""w"", ""iː"", ""n""]"	
MEANING_0548	unrelated	0	test	brave	tardy	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""t"", ""ɑ"", ""ɹ"", ""d"", ""i""]"	unseen_phase1:tardy
MEANING_0549	unrelated	0	test	brave	temper	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""t"", ""ɛ"", ""m"", ""p"", ""ə"", ""ɹ""]"	
MEANING_0550	unrelated	0	test	brave	vinegar	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""v"", ""ɪ"", ""n"", ""ɪ"", ""ɡ"", ""ə"", ""ɹ""]"	
MEANING_0551	unrelated	0	test	brave	voice	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	"[""v"", ""ɔɪ"", ""s""]"	
MEANING_0552	unrelated	0	test	claw	absent	"[""k"", ""l"", ""ɔ""]"	"[""æ"", ""b"", ""s"", ""ə"", ""n"", ""t""]"	
MEANING_0553	unrelated	0	test	claw	believe	"[""k"", ""l"", ""ɔ""]"	"[""b"", ""ɪ"", ""l"", ""iː"", ""v""]"	
MEANING_0554	unrelated	0	test	claw	chipmunk	"[""k"", ""l"", ""ɔ""]"	"[""t̠ʃ"", ""ɪ"", ""p"", ""m"", ""ʌ"", ""ŋ"", ""k""]"	
MEANING_0555	unrelated	0	test	claw	liver	"[""k"", ""l"", ""ɔ""]"	"[""l"", ""ɪ"", ""v"", ""ə"", ""ɹ""]"	
MEANING_0556	unrelated	0	test	claw	shiver	"[""k"", ""l"", ""ɔ""]"	"[""ʃ"", ""ɪ"", ""v"", ""ə"", ""ɹ""]"	
MEANING_0557	unrelated	0	test	claw	stable	"[""k"", ""l"", ""ɔ""]"	"[""s"", ""t"", ""eɪ"", ""b"", ""ə"", ""l""]"	
MEANING_0558	unrelated	0	test	claw	straight	"[""k"", ""l"", ""ɔ""]"	"[""s"", ""t"", ""ɹ"", ""eɪ"", ""t""]"	
MEANING_0559	unrelated	0	test	damn	kingdom	"[""d"", ""æ"", ""m""]"	"[""k"", ""ɪ"", ""ŋ"", ""d"", ""ə"", ""m""]"	
MEANING_0560	unrelated	0	test	damn	poet	"[""d"", ""æ"", ""m""]"	"[""p"", ""oʊ"", ""ɪ"", ""t""]"	
MEANING_0561	unrelated	0	test	damn	port	"[""d"", ""æ"", ""m""]"	"[""p"", ""ɔ"", ""ɹ"", ""t""]"	
MEANING_0562	unrelated	0	test	damn	pudding	"[""d"", ""æ"", ""m""]"	"[""p"", ""ʊ"", ""d"", ""ɪ"", ""ŋ""]"	
MEANING_0563	unrelated	0	test	damn	selection	"[""d"", ""æ"", ""m""]"	"[""s"", ""ɪ"", ""l"", ""ɛ"", ""k"", ""ʃ"", ""ə"", ""n""]"	
MEANING_0564	unrelated	0	test	damn	shelter	"[""d"", ""æ"", ""m""]"	"[""ʃ"", ""ɛ"", ""l"", ""t"", ""ə"", ""ɹ""]"	
MEANING_0565	unrelated	0	test	damn	spinach	"[""d"", ""æ"", ""m""]"	"[""s"", ""p"", ""ɪ"", ""n"", ""ɪ"", ""t̠ʃ""]"	
MEANING_0566	unrelated	0	test	damn	yawn	"[""d"", ""æ"", ""m""]"	"[""j"", ""ɔ"", ""n""]"	
MEANING_0567	unrelated	0	test	fad	emperor	"[""f"", ""æ"", ""d""]"	"[""ɛ"", ""m"", ""p"", ""ə"", ""ɹ"", ""ɹ"", ""ə"", ""ɹ""]"	unseen_phase1:fad
MEANING_0568	unrelated	0	test	fad	shopping	"[""f"", ""æ"", ""d""]"	"[""ʃ"", ""ɑ"", ""p"", ""ɪ"", ""ŋ""]"	unseen_phase1:fad
MEANING_0569	unrelated	0	test	fad	traffic	"[""f"", ""æ"", ""d""]"	"[""t"", ""ɹ"", ""æ"", ""f"", ""ɪ"", ""k""]"	unseen_phase1:fad
MEANING_0570	unrelated	0	test	fad	worry	"[""f"", ""æ"", ""d""]"	"[""w"", ""ʌ"", ""ɹ"", ""i""]"	unseen_phase1:fad
MEANING_0571	unrelated	0	test	foot	cage	"[""f"", ""ʊ"", ""t""]"	"[""k"", ""eɪ"", ""d̠ʒ""]"	
MEANING_0572	unrelated	0	test	foot	cover	"[""f"", ""ʊ"", ""t""]"	"[""k"", ""ʌ"", ""v"", ""ə"", ""ɹ""]"	
MEANING_0573	unrelated	0	test	foot	hobby	"[""f"", ""ʊ"", ""t""]"	"[""h"", ""ɑ"", ""b"", ""i""]"	
MEANING_0574	unrelated	0	test	foot	main	"[""f"", ""ʊ"", ""t""]"	"[""m"", ""eɪ"", ""n""]"	
MEANING_0575	unrelated	0	test	foot	rodent	"[""f"", ""ʊ"", ""t""]"	"[""ɹ"", ""oʊ"", ""d"", ""ə"", ""n"", ""t""]"	
MEANING_0576	unrelated	0	test	foot	section	"[""f"", ""ʊ"", ""t""]"	"[""s"", ""ɛ"", ""k"", ""ʃ"", ""ə"", ""n""]"	
MEANING_0577	unrelated	0	test	foot	state	"[""f"", ""ʊ"", ""t""]"	"[""s"", ""t"", ""eɪ"", ""t""]"	
MEANING_0578	unrelated	0	test	foot	topping	"[""f"", ""ʊ"", ""t""]"	"[""t"", ""ɑ"", ""p"", ""ɪ"", ""ŋ""]"	
MEANING_0579	unrelated	0	test	foot	traitor	"[""f"", ""ʊ"", ""t""]"	"[""t"", ""ɹ"", ""eɪ"", ""t"", ""ə"", ""ɹ""]"	unseen_phase1:traitor
MEANING_0580	unrelated	0	test	form	acorn	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""eɪ"", ""k"", ""ɔ"", ""ɹ"", ""n""]"	
MEANING_0581	unrelated	0	test	form	backbone	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""b"", ""æ"", ""k"", ""b"", ""oʊ"", ""n""]"	
MEANING_0582	unrelated	0	test	form	battery	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""b"", ""æ"", ""t"", ""ə"", ""ɹ"", ""ɹ"", ""i""]"	
MEANING_0583	unrelated	0	test	form	bracelet	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""b"", ""ɹ"", ""eɪ"", ""s"", ""l"", ""ɪ"", ""t""]"	
MEANING_0584	unrelated	0	test	form	bridge	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""b"", ""ɹ"", ""ɪ"", ""d̠ʒ""]"	
MEANING_0585	unrelated	0	test	form	means	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""m"", ""iː"", ""n"", ""z""]"	
MEANING_0586	unrelated	0	test	form	original	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""ə"", ""ɹ"", ""ɹ"", ""ɪ"", ""d̠ʒ"", ""ɪ"", ""n"", ""ə"", ""l""]"	
MEANING_0587	unrelated	0	test	form	pour	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""p"", ""ɔ"", ""ɹ""]"	
MEANING_0588	unrelated	0	test	form	thought	"[""f"", ""ɔ"", ""ɹ"", ""m""]"	"[""θ"", ""ɔ"", ""t""]"	
MEANING_0589	unrelated	0	test	please	cloud	"[""p"", ""l"", ""iː"", ""z""]"	"[""k"", ""l"", ""aʊ"", ""d""]"	
MEANING_0590	unrelated	0	test	please	kitchen	"[""p"", ""l"", ""iː"", ""z""]"	"[""k"", ""ɪ"", ""t̠ʃ"", ""ə"", ""n""]"	
MEANING_0591	unrelated	0	test	please	libel	"[""p"", ""l"", ""iː"", ""z""]"	"[""l"", ""aɪ"", ""b"", ""ə"", ""l""]"	unseen_phase1:libel
MEANING_0592	unrelated	0	test	please	recipe	"[""p"", ""l"", ""iː"", ""z""]"	"[""ɹ"", ""ɛ"", ""s"", ""ɪ"", ""p"", ""iː""]"	
MEANING_0593	unrelated	0	test	please	river	"[""p"", ""l"", ""iː"", ""z""]"	"[""ɹ"", ""ɪ"", ""v"", ""ə"", ""ɹ""]"	
MEANING_0594	unrelated	0	test	please	silly	"[""p"", ""l"", ""iː"", ""z""]"	"[""s"", ""ɪ"", ""l"", ""i""]"	
MEANING_0595	unrelated	0	test	please	stuck	"[""p"", ""l"", ""iː"", ""z""]"	"[""s"", ""t"", ""ʌ"", ""k""]"	
MEANING_0596	unrelated	0	test	please	style	"[""p"", ""l"", ""iː"", ""z""]"	"[""s"", ""t"", ""aɪ"", ""l""]"	
MEANING_0597	unrelated	0	test	please	there	"[""p"", ""l"", ""iː"", ""z""]"	"[""ð"", ""ɛ"", ""ɹ""]"	
MEANING_0598	unrelated	0	test	please	thesis	"[""p"", ""l"", ""iː"", ""z""]"	"[""θ"", ""iː"", ""s"", ""ɪ"", ""s""]"	
MEANING_0599	unrelated	0	test	please	toast	"[""p"", ""l"", ""iː"", ""z""]"	"[""t"", ""oʊ"", ""s"", ""t""]"	
MEANING_0600	unrelated	0	test	reason	dry	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""d"", ""ɹ"", ""aɪ""]"	
MEANING_0601	unrelated	0	test	reason	giraffe	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""d̠ʒ"", ""ɪ"", ""ɹ"", ""æ"", ""f""]"	
MEANING_0602	unrelated	0	test	reason	hate	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""h"", ""eɪ"", ""t""]"	
MEANING_0603	unrelated	0	test	reason	like	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""l"", ""aɪ"", ""k""]"	
MEANING_0604	unrelated	0	test	reason	pause	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""p"", ""ɔ"", ""z""]"	
MEANING_0605	unrelated	0	test	reason	product	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""p"", ""ɹ"", ""ɑ"", ""d"", ""ʌ"", ""k"", ""t""]"	
MEANING_0606	unrelated	0	test	reason	tar	"[""ɹ"", ""iː"", ""z"", ""ə"", ""n""]"	"[""t"", ""ɑ"", ""ɹ""]"	
MEANING_0607	unrelated	0	test	suck	almond	"[""s"", ""ʌ"", ""k""]"	"[""ɔ"", ""l"", ""m"", ""ə"", ""n"", ""d""]"	
MEANING_0608	unrelated	0	test	suck	bait	"[""s"", ""ʌ"", ""k""]"	"[""b"", ""eɪ"", ""t""]"	
MEANING_0609	unrelated	0	test	suck	ball	"[""s"", ""ʌ"", ""k""]"	"[""b"", ""ɔ"", ""l""]"	
MEANING_0610	unrelated	0	test	suck	cherry	"[""s"", ""ʌ"", ""k""]"	"[""t̠ʃ"", ""ɛ"", ""ɹ"", ""i""]"	
MEANING_0611	unrelated	0	test	suck	comment	"[""s"", ""ʌ"", ""k""]"	"[""k"", ""ɑ"", ""m"", ""ɛ"", ""n"", ""t""]"	
MEANING_0612	unrelated	0	test	suck	erect	"[""s"", ""ʌ"", ""k""]"	"[""ɪ"", ""ɹ"", ""ɛ"", ""k"", ""t""]"	unseen_phase1:erect
MEANING_0613	unrelated	0	test	suck	fig	"[""s"", ""ʌ"", ""k""]"	"[""f"", ""ɪ"", ""ɡ""]"	
MEANING_0614	unrelated	0	test	suck	ledge	"[""s"", ""ʌ"", ""k""]"	"[""l"", ""ɛ"", ""d̠ʒ""]"	
MEANING_0615	unrelated	0	test	suck	linen	"[""s"", ""ʌ"", ""k""]"	"[""l"", ""ɪ"", ""n"", ""ɪ"", ""n""]"	
MEANING_0616	unrelated	0	test	suck	shack	"[""s"", ""ʌ"", ""k""]"	"[""ʃ"", ""æ"", ""k""]"	
MEANING_0617	unrelated	0	test	suck	stare	"[""s"", ""ʌ"", ""k""]"	"[""s"", ""t"", ""ɛ"", ""ɹ""]"	
MEANING_0618	unrelated	0	test	suck	virus	"[""s"", ""ʌ"", ""k""]"	"[""v"", ""aɪ"", ""ɹ"", ""ə"", ""s""]"	
MEANING_0619	unrelated	0	test	trend	begin	"[""t"", ""ɹ"", ""ɛ"", ""n"", ""d""]"	"[""b"", ""ɪ"", ""ɡ"", ""ɪ"", ""n""]"	
MEANING_0620	unrelated	0	test	trend	illness	"[""t"", ""ɹ"", ""ɛ"", ""n"", ""d""]"	"[""ɪ"", ""l"", ""n"", ""ə"", ""s""]"	
